"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"13581","O(C1(=CC(N=CN(C)C)=CC=C1))C","COC1=CC(=CC=C1)N=CN(C)C","InChI=1S/C10H14N2O/c1-12(2)8-11-9-5-4-6-10(7-9)13-3/h4-8H,1-3H3","ZRULGOONNZXEHT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","N=C-H","basic",8.6
"13576","O=C(N)CCCCC1(=CC=NC=C1)","N=C(O)CCCCC1C=CN=CC=1","InChI=1S/C10H14N2O/c11-10(13)4-2-1-3-9-5-7-12-8-6-9/h5-8H,1-4H2,(H2,11,13)","ISLTWYMYRXOOOR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.92
"13577","O=C(N)CCCCC1(=CN=CC=C1)","N=C(O)CCCCC1C=NC=CC=1","InChI=1S/C10H14N2O/c11-10(13)6-2-1-4-9-5-3-7-12-8-9/h3,5,7-8H,1-2,4,6H2,(H2,11,13)","BGLCIHJLPVKCOL-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.6
"13575","O=C(N)CCCCC1(=NC=CC=C1)","N=C(O)CCCCC1=CC=CC=N1","InChI=1S/C10H14N2O/c11-10(13)7-2-1-5-9-6-3-4-8-12-9/h3-4,6,8H,1-2,5,7H2,(H2,11,13)","LIOONPAWZRVMBU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.73
"14407","NC(CC1(=CC=CC=C1))(C)C","CC(C)(N)CC1C=CC=CC=1","InChI=1S/C10H15N/c1-10(2,11)8-9-6-4-3-5-7-9/h3-7H,8,11H2,1-2H3","DHHVAGZRUROJKS-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",10.13
"14408","N(C1(=CC=CC=C1))C(C)(C)C","CC(C)(C)NC1C=CC=CC=1","InChI=1S/C10H15N/c1-10(2,3)11-9-7-5-4-6-8-9/h4-8,11H,1-3H3","ABRWESLGGMHKEA-UHFFFAOYSA-N","?","22","mean from 6","a/thermodynamic","?","basic",7.15
"14387","NC1(=CC=C(C(C)(C)C)C=C1)","CC(C)(C)C1C=CC(N)=CC=1","InChI=1S/C10H15N/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7H,11H2,1-3H3","WRDWWAVNELMWAM-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.95
"14402","N(CCCC1(=CC=CC=C1))C","CNCCCC1C=CC=CC=1","InChI=1S/C10H15N/c1-11-9-5-8-10-6-3-2-4-7-10/h2-4,6-7,11H,5,8-9H2,1H3","MLHBZVFOTDJTPK-UHFFFAOYSA-N","?","25",,"a/apparent","?","basic",10.58
"14406","NC1(=C(C=CC=C1)CCCC)","CCCCC1C=CC=CC=1N","InChI=1S/C10H15N/c1-2-3-6-9-7-4-5-8-10(9)11/h4-5,7-8H,2-3,6,11H2,1H3","HDVUPIFFKAHPJY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.26
"14395","N(C1(=CC=CC=C1))CCCC","CCCCNC1C=CC=CC=1","InChI=1S/C10H15N/c1-2-3-9-11-10-7-5-4-6-8-10/h4-8,11H,2-3,9H2,1H3","VSHTWPWTCXQLQN-UHFFFAOYSA-N","?","25","mean from 5","a/thermodynamic","?","basic",5.11
"14413","N(C1(=CC=CC=C1))(CC)CC","CCN(CC)C1C=CC=CC=1","InChI=1S/C10H15N/c1-3-11(4-2)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3","GGSUCNLOZRCGPQ-UHFFFAOYSA-N","?","23","mean from 6","a1/apparent","?","basic",6.6
"14394","N(CC1(=CC=C(C)C=C1))CC","CC1C=CC(CNCC)=CC=1","InChI=1S/C10H15N/c1-3-11-8-10-6-4-9(2)5-7-10/h4-7,11H,3,8H2,1-2H3","RQMKHMUNQWEHDI-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","amino","basic",10.04
"14398","N(C1(=CC=CC=C1))C(CC)C","CCC(C)NC1C=CC=CC=1","InChI=1S/C10H15N/c1-3-9(2)11-10-7-5-4-6-8-10/h4-9,11H,3H2,1-2H3","LAMTXWQPHWUMLX-UHFFFAOYSA-N","?","22","mean from 5","b/apparent","?","basic",5.47
"14391","NC1(=C(C(=CC(=C1C)C)C)C)","CC1=CC(C)=C(C)C(N)=C1C","InChI=1S/C10H15N/c1-6-5-7(2)9(4)10(11)8(6)3/h5H,11H2,1-4H3","ZCZPJZYQBNOPLT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",4.3
"14102","N(C(C#C)(C)C)C(C#C)(C)C","CC(C)(C#C)NC(C)(C)C#C","InChI=1S/C10H15N/c1-7-9(3,4)11-10(5,6)8-2/h1-2,11H,3-6H3","IXWOSGPCLPGRMP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.45
"14411","N(C1(=C(C=CC=C1C)C))(C)C","CC1C=CC=C(C)C=1N(C)C","InChI=1S/C10H15N/c1-8-6-5-7-9(2)10(8)11(3)4/h5-7H,1-4H3","SCVRZFQSPISLTD-UHFFFAOYSA-N","?","23","potentiometric","a/apparent","?","basic",5.85
"14400","N(C(CC1(=CC=CC=C1))C)C","CNC(C)CC1C=CC=CC=1","InChI=1S/C10H15N/c1-9(11-2)8-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3","MYWUZJCMWCOHBA-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.87
"14396","N(C1(=CC=CC=C1))CC(C)C","CC(C)CNC1C=CC=CC=1","InChI=1S/C10H15N/c1-9(2)8-11-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3","GGARKJIWYNVMBF-UHFFFAOYSA-N","?","22","mean from 5","a/apparent","?","basic",4.84
"14403","N(CC(C1(=CC=CC=C1))C)C","CNCC(C)C1C=CC=CC=1","InChI=1S/C10H15N/c1-9(8-11-2)10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3","AUFSOOYCQYDGES-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.87
"14386","NCCCCC1(=CC=CC=C1)","NCCCCC1C=CC=CC=1","InChI=1S/C10H15N/c11-9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9,11H2","AGNFWIZBEATIAK-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","?","basic",10.39
"14935","S(=O)(=O)([N-]CCC(=N)N)C1(=CC=C(C)C=C1)","CC1=CC=C(C=C1)S(=O)(=O)NCCC(N)=N","InChI=1S/C10H15N3O2S/c1-8-2-4-9(5-3-8)16(14,15)13-7-6-10(11)12/h2-5,13H,6-7H2,1H3,(H3,11,12)","XINKDJFSJHJPAN-UHFFFAOYSA-N","?","24.9","potentiometric","a2/apparent","C(=NH)NH2","basic",10.8
"17120","N2(=C(NCCCC)C1(=C(N(C)N=C1)N=C2))","CCCCNC1=NC=NC2=C1C=NN2C","InChI=1S/C10H15N5/c1-3-4-5-11-9-8-6-14-15(2)10(8)13-7-12-9/h6-7H,3-5H2,1-2H3,(H,11,12,13)","KUBQKMWSFYWNRE-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","basic",4.22
"10844","OCC1(=C(C=CC=C1)CN(C)C)","CN(C)CC1C=CC=CC=1CO","InChI=1S/C10H15NO/c1-11(2)7-9-5-3-4-6-10(9)8-12/h3-6,12H,7-8H2,1-2H3","KCSZGCNCOFOSQD-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","N-H%+&","basic",8.78
"10842","OC1(=CC=C(CCN(C)C)C=C1)","CN(C)CCC1C=CC(O)=CC=1","InChI=1S/C10H15NO/c1-11(2)8-7-9-3-5-10(12)6-4-9/h3-6,12H,7-8H2,1-2H3","KUBCEEMXQZUPDQ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","basic",9.8
"10835","O(CCN(C1(=CC=CC=C1))C)C","COCCN(C)C1C=CC=CC=1","InChI=1S/C10H15NO/c1-11(8-9-12-2)10-6-4-3-5-7-10/h3-7H,8-9H2,1-2H3","IBRLRCIVUSLMRB-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.81
"10836","OC1(=CC=C(CCC(N)C)C=C1)","CC(N)CCC1C=CC(O)=CC=1","InChI=1S/C10H15NO/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-8,12H,2-3,11H2,1H3","WNTVTQIJPAFZEL-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.14
"10837","O(C1(=CC=C(CC(N)C)C=C1))C","COC1C=CC(CC(C)N)=CC=1","InChI=1S/C10H15NO/c1-8(11)7-9-3-5-10(12-2)6-4-9/h3-6,8H,7,11H2,1-2H3","NEGYEDYHPHMHGK-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",9.53
"10838","OC(C1(=CC=CC=C1))C(NC)C","CC(NC)C(O)C1C=CC=CC=1","InChI=1S/C10H15NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,10-12H,1-2H3","KWGRBVOPPLSCSI-UHFFFAOYSA-N","?, ?, ?","20","potentiometric","a1/thermodynamic","-NH2(1+)-, NH, ?","basic",9.676666666666666
"10846","OC1(=C(C=CC=C1C)CN(C)C)","CC1=CC=CC(CN(C)C)=C1O","InChI=1S/C10H15NO/c1-8-5-4-6-9(10(8)12)7-11(2)3/h4-6,12H,7H2,1-3H3","ADODSZXYDVUXTG-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","basic",8.18
"10834","O(CCNC1(=CC=C(C)C=C1))C","CC1C=CC(=CC=1)NCCOC","InChI=1S/C10H15NO/c1-9-3-5-10(6-4-9)11-7-8-12-2/h3-6,11H,7-8H2,1-2H3","LWFDKUZKEODOTF-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.64
"10833","O(CCNC1(=CC(=CC=C1)C))C","CC1C=C(C=CC=1)NCCOC","InChI=1S/C10H15NO/c1-9-4-3-5-10(8-9)11-6-7-12-2/h3-5,8,11H,6-7H2,1-2H3","OGXBDPVULQEBSG-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.29
"10848","OCCCCCC1(=CC=NC=C1)","OCCCCCC1C=CN=CC=1","InChI=1S/C10H15NO/c12-9-3-1-2-4-10-5-7-11-8-6-10/h5-8,12H,1-4,9H2","FOEXZUQNDHODBJ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",6.04
"10849","OCCCCCC1(=NC=CC=C1)","OCCCCCC1C=CC=CN=1","InChI=1S/C10H15NO/c12-9-5-1-2-6-10-7-3-4-8-11-10/h3-4,7-8,12H,1-2,5-6,9H2","JOWYHBMAGQHBEA-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",5.93
"13645","O(C1(=C(O)C(=CC=C1)CN(C)C))C","CN(C)CC1=CC=CC(OC)=C1O","InChI=1S/C10H15NO2/c1-11(2)7-8-5-4-6-9(13-3)10(8)12/h4-6,12H,7H2,1-3H3","FZAPLLYZENBAPY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",8.42
"13658","O(C1(=CC(NCCOC)=CC=C1))C","COCCNC1C=C(C=CC=1)OC","InChI=1S/C10H15NO2/c1-12-7-6-11-9-4-3-5-10(8-9)13-2/h3-5,8,11H,6-7H2,1-2H3","CNESIJAIVYJNQY-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",3.7
"13638","O(C1(=CC=C(NCCOC)C=C1))C","COCCNC1C=CC(=CC=1)OC","InChI=1S/C10H15NO2/c1-12-8-7-11-9-3-5-10(13-2)6-4-9/h3-6,11H,7-8H2,1-2H3","WZVSDCRNBQGJAL-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",5.02
"13640","O(C1(=C(OC)C=CC(=C1)CCN))C","COC1C=CC(CCN)=CC=1OC","InChI=1S/C10H15NO2/c1-12-9-4-3-8(5-6-11)7-10(9)13-2/h3-4,7H,5-6,11H2,1-2H3","ANOUKFYBOAKOIR-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",9.87
"13651","OCCN(C1(=CC=CC=C1))CCO","OCCN(CCO)C1C=CC=CC=1","InChI=1S/C10H15NO2/c12-8-6-11(7-9-13)10-4-2-1-3-5-10/h1-5,12-13H,6-9H2","OJPDDQSCZGTACX-UHFFFAOYSA-N","?","24.9","spectrophotometric","a1/apparent","NH","basic",4.11
"17061","O=C1(OC(C2(CNC(C2(C1))C(=O)[O-]))(C)C)","CC1(C)OC(O)=CC2C1CN=C2C(O)O","InChI=1S/C10H15NO4/c1-10(2)6-4-11-8(9(13)14)5(6)3-7(12)15-10/h3,5-6,9,12-14H,4H2,1-2H3","ADVUYKHOGSPFMH-UHFFFAOYSA-N","?",,,"a2/apparent","?","basic",9.0
"17060","O=C1(OC2(C(C)C)(CNC(C2(C1))C(=O)[O-]))","CC(C)C12CN=C(C1C=C(O)O2)C(O)O","InChI=1S/C10H15NO4/c1-5(2)10-4-11-8(9(13)14)6(10)3-7(12)15-10/h3,5-6,9,12-14H,4H2,1-2H3","CQOFBKAAFRTJQM-UHFFFAOYSA-N","?",,"mean from 2","a2/apparent","?","basic",7.8
"13578","O(C1(=C(C=C(C)C=C1CN)CN))C","CC1C=C(CN)C(OC)=C(CN)C=1","InChI=1S/C10H16N2O/c1-7-3-8(5-11)10(13-2)9(4-7)6-12/h3-4H,5-6,11-12H2,1-2H3","WLTUDVRDIXDCEW-UHFFFAOYSA-N","?","23","mean from 2","a1/apparent","NH2(+)-H","basic",8.85
"12143","O=C(OCC)N1(CCN(CC#C)CC1)","CCOC(=O)N1CCN(CC#C)CC1","InChI=1S/C10H16N2O2/c1-3-5-11-6-8-12(9-7-11)10(13)14-4-2/h1H,4-9H2,2H3","AETZFVZYFDHOLG-UHFFFAOYSA-N","?",,,"a/apparent","?","basic",5.44
"14647","S(=O)(=O)(N(CC)CC)C1(=CC=C(N)C=C1)","CCN(CC)S(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C10H16N2O2S/c1-3-12(4-2)15(13,14)10-7-5-9(11)6-8-10/h5-8H,3-4,11H2,1-2H3","LTFVELCIFWEGGA-UHFFFAOYSA-N","?","25",,"a/apparent","NH3%+&","basic",1.75
"17043","O=C([O-])C2(N(C(=O)C1(NCCC1))CCC2)","OC(O)=C1CCCN1C(O)C1CCCN=1","InChI=1S/C10H16N2O3/c13-9(7-3-1-5-11-7)12-6-2-4-8(12)10(14)15/h9,13-15H,1-6H2","RYLWFIZDGLVLQF-UHFFFAOYSA-N","?","25","potentiometric","b1/apparent","?","basic",9.27
"12153","S(C(=O)CCCC=1(N=CNC=1))CCC","CCCSC(O)=CCCC1=CNC=N1","InChI=1S/C10H16N2OS/c1-2-6-14-10(13)5-3-4-9-7-11-8-12-9/h5,7-8,13H,2-4,6H2,1H3,(H,11,12)","LWPSGYCTAOKVKM-UHFFFAOYSA-N","?","30",,"a/apparent","?","basic",7.55
"13902","N2(=C(C1(CCCCC1))CCC2)","C1CCC(=N1)C1CCCCC1","InChI=1S/C10H17N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h9H,1-8H2","GDDLMYQGDXSHRY-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",6.05
"12562","[O-]C=1(N(N=C(C=1)C)C2(CCN(C)CC2))","CN1CCC(CC1)N1N=C(C)C=C1O","InChI=1S/C10H17N3O/c1-8-7-10(14)13(11-8)9-3-5-12(2)6-4-9/h7,9,14H,3-6H2,1-2H3","CIUSLKWBNSPJMT-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","basic",9.0
"13380","O=C(OCC)C1(C2(CCN(C1)CC2))","CCOC(O)=C1CN2CCC1CC2","InChI=1S/C10H17NO2/c1-2-13-10(12)9-7-11-5-3-8(9)4-6-11/h8,12H,2-7H2,1H3","KEWAHOBSQYCRSK-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",9.64
"13385","O=C(OCC)C1(N2(CCC(C1)CC2))","CCOC(O)=C1CC2CCN1CC2","InChI=1S/C10H17NO2/c1-2-13-10(12)9-7-8-3-5-11(9)6-4-8/h8,12H,2-7H2,1H3","GAUGXYTWINEHAZ-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",8.8
"13381","O=C(OCC1(C2(CCN(C1)CC2)))C","C=C(O)OCC1CN2CCC1CC2","InChI=1S/C10H17NO2/c1-8(12)13-7-10-6-11-4-2-9(10)3-5-11/h9-10,12H,1-7H2","BWEUCBNCHPYJOH-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",10.29
"13383","O=C(OCC1(N2(CCC(C1)CC2)))C","C=C(O)OCC1CC2CCN1CC2","InChI=1S/C10H17NO2/c1-8(12)13-7-10-6-9-2-4-11(10)5-3-9/h9-10,12H,1-7H2","OJZULYRQVNWFHO-UHFFFAOYSA-N","?","25",,"a1/apparent","?","basic",9.88
"12496","S(C1(C(O)C2(CC(CC1N2(C))=O)))CC","CCSC1C2CC(O)=CC(C1O)N2C","InChI=1S/C10H17NO2S/c1-3-14-10-8-5-6(12)4-7(9(10)13)11(8)2/h4,7-10,12-13H,3,5H2,1-2H3","QUTMFJKTLLFGLU-UHFFFAOYSA-N","?, ?","24","potentiometric","a/apparent","NH%+&, NH%+&","basic",5.15
"14671","O=C([O-])C1(NC(CC(=O)[O-])CC1C(C)C)","CC(C)C1CC(C=C(O)O)N=C1C(O)O","InChI=1S/C10H17NO4/c1-5(2)7-3-6(4-8(12)13)11-9(7)10(14)15/h4-7,10,12-15H,3H2,1-2H3","PMYUMHLUJWQAPB-UHFFFAOYSA-N","?",,,"a3/apparent","?","basic",10.4
"14670","O=C([O-])C1(NCC(C1CC(=O)[O-])C(C)C)","CC(C)C1CN=C(C1C=C(O)O)C(O)O","InChI=1S/C10H17NO4/c1-5(2)7-4-11-9(10(14)15)6(7)3-8(12)13/h3,5-7,10,12-15H,4H2,1-2H3","BQBLNUADMYTMEZ-UHFFFAOYSA-N","?",,,"a3/apparent","?","basic",10.62
"14916","O=C([O-])C1(NCC(C1CC(=O)OC)C(O)C)","CC(O)C1CN=C(C1C=C(O)OC)C(O)O","InChI=1S/C10H17NO5/c1-5(12)7-4-11-9(10(14)15)6(7)3-8(13)16-2/h3,5-7,10,12-15H,4H2,1-2H3","SDHPNHLAOIMRHB-UHFFFAOYSA-N","?",,,"a2/apparent","?","basic",9.41
"13904","N2(C(C1(CCCCC1))CCC2)","C1CCCCC1C1CCCN1","InChI=1S/C10H19N/c1-2-5-9(6-3-1)10-7-4-8-11-10/h9-11H,1-8H2","KRDXTHSSNCTAGY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",10.8
"13909","N2(C1(CCCCC1))(CCCC2)","C1CCCCC1N1CCCC1","InChI=1S/C10H19N/c1-2-6-10(7-3-1)11-8-4-5-9-11/h10H,1-9H2","ULBBXWVIXXPSOD-UHFFFAOYSA-N","?",,"potentiometric","b/apparent","?","basic",10.7
"14101","N(C(C#C)(C)C)C(CC)(C)C","CCC(C)(C)NC(C)(C)C#C","InChI=1S/C10H19N/c1-7-9(3,4)11-10(5,6)8-2/h1,11H,8H2,2-6H3","QZIVTSHQTWUMNU-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.0
"14095","N(C(C#C)(C)C)(C(C)(C)C)C","CC(C)(C)N(C)C(C)(C)C#C","InChI=1S/C10H19N/c1-8-10(5,6)11(7)9(2,3)4/h1H,2-7H3","PAVORIOUUILGMQ-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.3
"11195","OCCCC2(N1(C(CCC1)CC2))","OCCCC1CCC2CCCN21","InChI=1S/C10H19NO/c12-8-2-4-10-6-5-9-3-1-7-11(9)10/h9-10,12H,1-8H2","MAAFWIIHIQOLHG-UHFFFAOYSA-N","?, ?","25","potentiometric","a1/apparent","?, ?","basic",11.325
"11198","OCC1(C2(N(CCC1)CCCC2))","OCC1CCCN2CCCCC21","InChI=1S/C10H19NO/c12-8-9-4-3-7-11-6-2-1-5-10(9)11/h9-10,12H,1-8H2","HDVAWXXJVMJBAR-UHFFFAOYSA-N","?",,"spectrophotometric","b/apparent","?","basic",10.16
"13386","O2(C(NC1(OCCCC1))CCCC2)","C1CCCOC1NC1CCCCO1","InChI=1S/C10H19NO2/c1-3-7-12-9(5-1)11-10-6-2-4-8-13-10/h9-11H,1-8H2","KVMKZWBVTCGHHS-UHFFFAOYSA-N","?","22",,"b/apparent","?","basic",8.1
"13207","O=C(OCCNCCCC)C(=C)C","CC(=C)C(=O)OCCNCCCC","InChI=1S/C10H19NO2/c1-4-5-6-11-7-8-13-10(12)9(2)3/h11H,2,4-8H2,1,3H3","NMGPHUOPSWFUEB-UHFFFAOYSA-N","?","25","potentiometric","a1/thermodynamic","?","basic",9.12
"13209","O=C(OCCN(CC)CC)C(=C)C","CC(=C)C(=O)OCCN(CC)CC","InChI=1S/C10H19NO2/c1-5-11(6-2)7-8-13-10(12)9(3)4/h3,5-8H2,1-2,4H3","SJIXRGNQPBQWMK-UHFFFAOYSA-N","?","25","mean from 3","a1/thermodynamic","?","basic",8.66
"11036","N1(NC2(CCC1CC2))(C(C)(C)C)","CC(C)(C)N1NC2CCC1CC2","InChI=1S/C10H20N2/c1-10(2,3)12-9-6-4-8(11-12)5-7-9/h8-9,11H,4-7H2,1-3H3","YZHYLWMVDPFCHG-UHFFFAOYSA-N","?","24","spectrophotometric","a1/apparent","NH%+&*","basic",9.54
"11037","N2(N1(CCCCC1))(CCCCC2)","C1CCCCN1N1CCCCC1","InChI=1S/C10H20N2/c1-3-7-11(8-4-1)12-9-5-2-6-10-12/h1-10H2","QFDISQIDKZUABE-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",7.09
"13197","O=C(NCCN(CC)CC)C(=C)C","CC(=C)C(=O)NCCN(CC)CC","InChI=1S/C10H20N2O/c1-5-12(6-2)8-7-11-10(13)9(3)4/h3,5-8H2,1-2,4H3,(H,11,13)","GVBMMNAPRZDGEY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.37
"14409","N(C(C)(C)C)C1(CCCCC1)","CC(C)(C)NC1CCCCC1","InChI=1S/C10H21N/c1-10(2,3)11-9-7-5-4-6-8-9/h9,11H,4-8H2,1-3H3","MTEWAFVECQBILW-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","basic",11.34
"14412","N1(C(CCCC1)C)(CCCC)","CCCCN1CCCCC1C","InChI=1S/C10H21N/c1-3-4-8-11-9-6-5-7-10(11)2/h10H,3-9H2,1-2H3","PHLTYBSRSKCOOU-UHFFFAOYSA-N","?","26","potentiometric","a/apparent","NH+","basic",10.7
"14389","NC1(C(C(C)C)CCC(C1)C)","CC(C)C1CCC(C)CC1N","InChI=1S/C10H21N/c1-7(2)9-5-4-8(3)6-10(9)11/h7-10H,4-6,11H2,1-3H3","RBMUAGDCCJDQLE-UHFFFAOYSA-N","?, ?","18","potentiometric","a/thermodynamic","?, ?","basic",10.575
"14098","N(C(C=C)(C)C)C(CC)(C)C","CCC(C)(C)NC(C)(C)C=C","InChI=1S/C10H21N/c1-7-9(3,4)11-10(5,6)8-2/h7,11H,1,8H2,2-6H3","BMDISKTZXDELHS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",10.8
"14093","N(C(C=C)(C)C)(C(C)(C)C)C","CC(C)(C)N(C)C(C)(C)C=C","InChI=1S/C10H21N/c1-8-10(5,6)11(7)9(2,3)4/h8H,1H2,2-7H3","SCPXAPGHMUYUNT-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",11.3
"14401","N(C(CC1(CCCCC1))C)C","CC(CC1CCCCC1)NC","InChI=1S/C10H21N/c1-9(11-2)8-10-6-4-3-5-7-10/h9-11H,3-8H2,1-2H3","JCRIVQIOJSSCQD-UHFFFAOYSA-N","?","25","potentiometric","b/apparent","?","basic",10.52
"14615","O=C(NCCCCCCN(C)C)C=N[O-]","CN(C)CCCCCCNC(=O)CN=O","InChI=1S/C10H21N3O2/c1-13(2)8-6-4-3-5-7-11-10(14)9-12-15/h3-9H2,1-2H3,(H,11,14)","BZYWDEDAIVYRRV-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","?","basic",10.43
"11347","OC(CN(CC)CC)(CC=C)C","CC(O)(CC=C)CN(CC)CC","InChI=1S/C10H21NO/c1-5-8-10(4,12)9-11(6-2)7-3/h5,12H,1,6-9H2,2-4H3","SDOSCJDFUFPUBY-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",9.71
"11346","O=C(C(CN(C)C)(C)C)C(C)C","CC(C)=C(O)C(C)(C)CN(C)C","InChI=1S/C10H21NO/c1-8(2)9(12)10(3,4)7-11(5)6/h12H,7H2,1-6H3","WCLXSUXEYXTXBM-UHFFFAOYSA-N","?","30",,"a1/apparent","?","basic",9.3
"14090","NCCCCCCCCCC","CCCCCCCCCCN","InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3","MHZGKXUYDGKKIU-UHFFFAOYSA-N","?","25","conductometric","a1/apparent","?","basic",10.64
"14091","N(CCCCC)CCCCC","CCCCCNCCCCC","InChI=1S/C10H23N/c1-3-5-7-9-11-10-8-6-4-2/h11H,3-10H2,1-2H3","JACMPVXHEARCBO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","basic",11.18
"14099","N(C(CC)(C)C)C(CC)(C)C","CC(C)(CC)NC(C)(C)CC","InChI=1S/C10H23N/c1-7-9(3,4)11-10(5,6)8-2/h11H,7-8H2,1-6H3","SNHZNFDWSYMNDN-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","basic",11.6
"14092","N(CCC(C)C)CCC(C)C","CC(C)CCNCCC(C)C","InChI=1S/C10H23N/c1-9(2)5-7-11-8-6-10(3)4/h9-11H,5-8H2,1-4H3","SPVVMXMTSODFPU-UHFFFAOYSA-N","?","27.8",,"a/thermodynamic","?","basic",10.9
"13214","OC(CN(CCO)CCCCC)C","CCCCCN(CCO)CC(C)O","InChI=1S/C10H23NO2/c1-3-4-5-6-11(7-8-12)9-10(2)13/h10,12-13H,3-9H2,1-2H3","QVOKLMUIDYYXJU-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",8.9
"13216","OC(CN(CC(O)C)CCCC)C","CCCCN(CC(C)O)CC(C)O","InChI=1S/C10H23NO2/c1-4-5-6-11(7-9(2)12)8-10(3)13/h9-10,12-13H,4-8H2,1-3H3","UMXUEZVHHYJJQP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","prot.","basic",9.3
"13213","OC(CN(CC(O)CC)CC)CC","CCN(CC(O)CC)CC(O)CC","InChI=1S/C10H23NO2/c1-4-9(12)7-11(6-3)8-10(13)5-2/h9-10,12-13H,4-8H2,1-3H3","VDHZYHFSCAGWNA-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",9.2
"13211","OC(CN(C(C)(C)C)CCO)CC","CCC(O)CN(CCO)C(C)(C)C","InChI=1S/C10H23NO2/c1-5-9(13)8-11(6-7-12)10(2,3)4/h9,12-13H,5-8H2,1-4H3","XAJJTPSGQYCQIG-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","-NH3%+&","basic",9.4
