DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID306092351,96,DTXSID0044860,DTXCID8024860,DSSTox_Low,6-Methylpyridin-2-amine,1824-81-3,Single Compound,,CC1=NC(N)=CC=C1,"InChI=1S/C6H8N2/c1-5-3-2-4-6(7)8-5/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:8,6,5,4,2,3,7,1/rA:8NCCCCCNC/rB:d1;s1;d3;s2;s4d5;s3;s2;/rC:2.6645,-3.0694,0;1.3322,-2.3127,0;3.9966,-2.3127,0;3.9966,-.7727,0;1.3322,-.7727,0;2.6645,0,0;5.3288,-3.0694,0;0,-3.0694,0;
",QUXLCYFNVNNRBE-UHFFFAOYSA-N,C6H8N2,108.144,CC1=NC(N)=CC=C1,20170228.0
DTXRID006092352,97,DTXSID9044744,DTXCID7024744,DSSTox_Low,2-Ethyl-4-methyl-1H-imidazole,931-36-2,Single Compound,,CCC1=NC(C)=CN1,"InChI=1S/C6H10N2/c1-3-6-7-4-5(2)8-6/h4H,3H2,1-2H3,(H,7,8)
AuxInfo=1/1/N:7,8,6,5,4,3,2,1/rA:8NNCCCCCC/rB:;d1s2;s1;s2d4;s3;s6;s4;/rC:2.6747,0,0;3.466,-2.3935,0;3.9564,-.9024,0;1.3929,-.9024,0;1.8638,-2.3935,0;5.3689,-.4708,0;6.5395,-1.4714,0;0,-.399,0;
",ULKLGIFJWFIQFF-UHFFFAOYSA-N,C6H10N2,110.16,CCC1=NC(C)=CN1,20170228.0
DTXRID706092353,98,DTXSID4029220,DTXCID909220,DSSTox_Low,5-Methylpyridin-2-amine,1603-41-4,Single Compound,,CC1=CC=C(N)N=C1,"InChI=1S/C6H8N2/c1-5-2-3-6(7)8-4-5/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:8,6,4,2,5,3,7,1/rA:8NCCCCCNC/rB:d1;s1;d3;s2;s4d5;s3;s5;/rC:3.8624,-2.6736,0;2.3224,-2.6736,0;4.6201,-1.3367,0;3.8624,0,0;1.54,-1.3367,0;2.3224,0,0;6.1602,-1.3367,0;0,-1.3367,0;
",CMBSSVKZOPZBKW-UHFFFAOYSA-N,C6H8N2,108.144,CC1=CC=C(N)N=C1,20170228.0
DTXRID406092354,99,DTXSID3051759,DTXCID6030314,DSSTox_Low,2-Amino-3-methylpyridine,1603-40-3,Single Compound,,CC1=C(N)N=CC=C1,"InChI=1S/C6H8N2/c1-5-3-2-4-8-6(5)7/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:8,5,6,2,4,3,7,1/rA:8NCCCCCNC/rB:d1;s1;d3;s2;s4d5;s3;s4;/rC:1.2793,-3.0279,0;0,-2.2298,0;2.6549,-2.338,0;2.6549,-.798,0;0,-.6857,0;1.3756,0,0;3.9543,-3.1563,0;4.0104,-.0561,0;
",RGDQRXPEZUNWHX-UHFFFAOYSA-N,C6H8N2,108.144,CC1=C(N)N=CC=C1,20170228.0
DTXRID106092355,100,DTXSID1044720,DTXCID9024720,DSSTox_Low,4-Methylpyridin-2-amine,695-34-1,Single Compound,,CC1=CC=NC(N)=C1,"InChI=1S/C6H8N2/c1-5-2-3-8-6(7)4-5/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:8,7,5,3,6,2,4,1/rA:8NCCNCCCC/rB:s1;d2;s2;d1;s3;s5d6;s6;/rC:1.3359,-.0372,0;2.6718,-.7979,0;2.6718,-2.3379,0;4.0078,0,0;0,-.7979,0;1.3359,-3.0986,0;0,-2.3194,0;1.3359,-4.6386,0;
",ORLGLBZRQYOWNA-UHFFFAOYSA-N,C6H8N2,108.144,CC1=CC=NC(N)=C1,20170228.0
DTXRID806092356,101,DTXSID0068606,DTXCID2040943,Public_High,"1H-Imidazole, 2-propyl-",50995-95-4,Single Compound,SRS/ChemID matched; SRS trust index 3,CCCC1=NC=CN1,"InChI=1S/C6H10N2/c1-2-3-6-7-4-5-8-6/h4-5H,2-3H2,1H3,(H,7,8)
AuxInfo=1/1/N:8,7,6,3,4,1,2,5/E:(4,5)(7,8)/rA:8CNCCNCCC/rB:d1;s2;d3;s1s4;s1;s6;s7;/rC:1.0599,2.08,0;2.3057,1.1749,0;1.8299,-.2899,0;.2899,-.2899,0;-.1861,1.1749,0;1.0599,3.62,0;2.3934,4.39,0;2.3934,5.93,0;
",MKBBSFGKFMQPPC-UHFFFAOYSA-N,C6H10N2,110.16,CCCC1=NC=CN1,20170228.0
DTXRID506092357,102,DTXSID50334165,DTXCID60285255,Public_Low,1-ethyl-2-methylimidazole,21202-52-8,Single Compound,,CCN1C=CN=C1C,"InChI=1S/C6H10N2/c1-3-8-5-4-7-6(8)2/h4-5H,3H2,1-2H3
AuxInfo=1/0/N:6,7,3,8,5,4,2,1/rA:8NNCCCCCC/rB:;s1;s1d2;s1;s3;s4;s2d5;/rC:4.4139,-.0299,0;5.1839,2.3401,0;4.4139,-1.5701,0;5.6599,.8755,0;3.1679,.8755,0;3.0802,-2.3401,0;7.1247,.3993,0;3.6439,2.3401,0;
",NYYVCPHBKQYINK-UHFFFAOYSA-N,C6H10N2,110.16,CCN1C=CN=C1C,20170228.0
DTXRID206092358,103,DTXSID9041528,DTXCID7021528,DSSTox_Low,4-Pyridinecarbonitrile,100-48-1,Single Compound,,N#CC1=CC=NC=C1,"InChI=1S/C6H4N2/c7-5-6-1-3-8-4-2-6/h1-4H
AuxInfo=1/0/N:4,5,3,2,7,6,8,1/E:(1,2)(3,4)/rA:8NCCCCCCN/rB:d1;s1;d3;s2;s4d5;s6;t7;/rC:0,-1.3353,0;.7753,0,0;.7753,-2.6653,0;2.3153,-2.6653,0;2.3153,0,0;3.0691,-1.3353,0;4.6091,-1.3353,0;5.3844,-2.6653,0;
",GPHQHTOMRSGBNZ-UHFFFAOYSA-N,C6H4N2,104.112,N#CC1=CC=NC=C1,20170228.0
DTXRID906092359,104,DTXSID9021138,DTXCID401138,DSSTox_Low,"1,4-Benzenediamine",106-50-3,Single Compound,,NC1=CC=C(N)C=C1,"InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2
AuxInfo=1/0/N:3,4,7,6,2,5,1,8/E:(1,2,3,4)(5,6)(7,8)/rA:8NCCCCCCN/rB:s1;d2;s3;d4;s5;s2d6;s5;/rC:0,-1.3368,0;1.54,-1.3368,0;2.31,0,0;3.85,0,0;4.62,-1.3368,0;3.85,-2.6673,0;2.31,-2.6673,0;6.1601,-1.3368,0;
",CBCKQZAAMUWICA-UHFFFAOYSA-N,C6H8N2,108.144,NC1=CC=C(N)C=C1,20170228.0
DTXRID206092360,105,DTXSID90173676,DTXCID3096167,Public_Medium,3-Methyl-4-aminopyridine,1990-90-5,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CC1=C(N)C=CN=C1,"InChI=1S/C6H8N2/c1-5-4-8-3-2-6(5)7/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:5,6,8,7,3,4,1,2/rA:8NNCCCCCC/rB:;;s1d3;s3;s4;d2s3;s2d6;/rC:5.7475,2.0713,0;5.7475,-2.5487,0;4.4137,-.2387,0;5.7475,.5313,0;3.08,.5313,0;7.0812,-.2387,0;4.4137,-1.7787,0;7.0812,-1.7787,0;
",VGJLGPCXUGIXRQ-UHFFFAOYSA-N,C6H8N2,108.144,CC1=C(N)C=CN=C1,20170228.0
DTXRID906092361,106,DTXSID0063153,DTXCID9039315,Public_High,4-Pyridinemethanamine,3731-53-1,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC1=CC=NC=C1,"InChI=1S/C6H8N2/c7-5-6-1-3-8-4-2-6/h1-4H,5,7H2
AuxInfo=1/0/N:3,7,2,8,5,4,6,1/E:(1,2)(3,4)/rA:8NCCCCNCC/rB:d1;s2;d3;s4;s5;s4;s1d7;/rC:1.3337,-.77,0;;0,1.54,0;1.3337,2.31,0;1.3337,3.85,0;0,4.62,0;2.6673,1.54,0;2.6673,0,0;
",TXQWFIVRZNOPCK-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CC=NC=C1,20170228.0
DTXRID606092362,107,DTXSID5063152,DTXCID4039314,Public_High,2-Pyridinemethanamine,3731-51-9,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC1=CC=CC=N1,"InChI=1S/C6H8N2/c7-5-6-3-1-2-4-8-6/h1-4H,5,7H2
AuxInfo=1/0/N:3,4,2,5,7,1,8,6/rA:8CCCCCNCN/rB:d1;s2;d3;s4;s1d5;s1;s7;/rC:1.3337,2.31,0;2.6673,1.54,0;2.6673,0,0;1.3337,-.77,0;;0,1.54,0;1.3337,3.85,0;0,4.62,0;
",WOXFMYVTSLAQMO-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CC=CC=N1,20170228.0
DTXRID306092363,108,DTXSID5063152,DTXCID4039314,Public_High,2-Pyridinemethanamine,3731-51-9,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC1=CC=CC=N1,"InChI=1S/C6H8N2/c7-5-6-3-1-2-4-8-6/h1-4H,5,7H2
AuxInfo=1/0/N:3,4,2,5,7,1,8,6/rA:8CCCCCNCN/rB:d1;s2;d3;s4;s1d5;s1;s7;/rC:1.3337,2.31,0;2.6673,1.54,0;2.6673,0,0;1.3337,-.77,0;;0,1.54,0;1.3337,3.85,0;0,4.62,0;
",WOXFMYVTSLAQMO-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CC=CC=N1,20170228.0
DTXRID006092364,109,DTXSID5047619,DTXCID3027619,DSSTox_Low,"2,6-Dimethylpyrazine",108-50-9,Single Compound,,CC1=CN=CC(C)=N1,"InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3
AuxInfo=1/0/N:7,8,5,4,3,6,2,1/E:(1,2)(3,4)(5,6)/rA:8NNCCCCCC/rB:;d1;s2;d2s3;s1d4;s3;s6;/rC:2.609,-.1116,0;2.7206,-3.151,0;4.0065,-.8024,0;1.3231,-2.4602,0;4.0065,-2.3486,0;1.3231,-.914,0;5.3137,0,0;0,-.1488,0;
",HJFZAYHYIWGLNL-UHFFFAOYSA-N,C6H8N2,108.144,CC1=CN=CC(C)=N1,20170228.0
DTXRID706092365,110,DTXSID70883302,DTXCID40836042,Public_Low,"Piperazine, 2,6-dimethyl-",108-49-6,Single Compound,,CC1CNCC(C)N1,"InChI=1/C6H14N2/c1-5-3-7-4-6(2)8-5/h5-8H,3-4H2,1-2H3
AuxInfo=1/0/N:7,8,3,5,6,4,2,1/E:(1,2)(3,4)(5,6)/rA:8NNCCCCCC/rB:;s2;s1;s2s4;s1s3;s6;s4;/rC:2.6391,-3.0799,0;2.6391,0,0;1.3275,-.7753,0;3.9826,-2.3152,0;3.9826,-.7753,0;1.3275,-2.3152,0;0,-3.0958,0;5.3101,-3.0958,0;
",IFNWESYYDINUHV-UHFFFAOYNA-N,C6H14N2,114.192,CC1CNCC(C)N1,20170609.0
DTXRID406092366,111,DTXSID2044424,DTXCID0024424,DSSTox_Low,3-(Aminomethyl)pyridine,3731-52-0,Single Compound,,NCC1=CN=CC=C1,"InChI=1S/C6H8N2/c7-4-6-2-1-3-8-5-6/h1-3,5H,4,7H2
AuxInfo=1/0/N:5,2,8,4,3,1,7,6/rA:8CCCCCNNC/rB:s1;d1;s1;d2;s3;s4;s5d6;/rC:2.6551,-2.2993,0;2.6551,-.7593,0;1.3169,-3.0799,0;3.9933,-3.0799,0;1.3169,0,0;0,-2.2993,0;5.3101,-2.2993,0;0,-.7593,0;
",HDOUGSFASVGDCS-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CN=CC=C1,20170228.0
DTXRID106092367,112,DTXSID90902504,DTXCID701330708,Incomplete,NoName_3009,NOCAS_902504,Single Compound,,CC1=NC=CC(N)=C1,"InChI=1S/C6H8N2/c1-5-4-6(7)2-3-8-5/h2-4H,1H3,(H2,7,8)
AuxInfo=1/1/N:3,7,8,4,2,5,6,1/rA:8NCCCCNCC/rB:d1;s2;s2;d4;s5;s5;s1d7;/rC:4.0032,-2.3124,0;2.6695,-1.5423,0;2.6695,-.0023,0;1.3358,-2.3123,0;1.3358,-3.8523,0;.0021,-4.6222,0;2.6695,-4.6223,0;4.0032,-3.8524,0;
",GNCLPNMQEGMNTG-UHFFFAOYSA-N,C6H8N2,108.144,CC1=NC=CC(N)=C1,20180702.0
DTXRID806092368,113,DTXSID3025881,DTXCID905881,DSSTox_Low,"1,2-Phenylenediamine",95-54-5,Single Compound,,NC1=C(N)C=CC=C1,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2
AuxInfo=1/0/N:6,7,5,8,3,2,4,1/E:(1,2)(3,4)(5,6)(7,8)/rA:8NCCNCCCC/rB:s1;d2;s3;s3;d5;s6;s2d7;/rC:0,-2.6685,0;1.54,-2.6685,0;2.3124,-1.3365,0;1.54,0,0;3.8524,-1.3365,0;4.6246,-2.6685,0;3.8524,-4.005,0;2.3124,-4.005,0;
",GEYOCULIXLDCMW-UHFFFAOYSA-N,C6H8N2,108.144,NC1=C(N)C=CC=C1,20170228.0
DTXRID506092369,114,DTXSID0027301,DTXCID707301,DSSTox_Low,"1,2-Cyclohexanediamine",694-83-7,Single Compound,,NC1CCCCC1N,"InChI=1/C6H14N2/c7-5-3-1-2-4-6(5)8/h5-6H,1-4,7-8H2
AuxInfo=1/0/N:4,5,3,6,2,1,8,7/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCCCCCNN/rB:s1;s2;s3;s4;s1s5;s1;s2;/rC:1.3365,-1.54,0;2.6732,-2.3217,0;2.6732,-3.8617,0;1.3365,-4.6248,0;0,-3.8617,0;0,-2.3217,0;1.3365,0,0;4.0097,-1.54,0;
",SSJXIUAHEKJCMH-UHFFFAOYNA-N,C6H14N2,114.192,NC1CCCCC1N,20170228.0
DTXRID806092370,115,DTXSID0027301,DTXCID707301,DSSTox_Low,"1,2-Cyclohexanediamine",694-83-7,Single Compound,,NC1CCCCC1N,"InChI=1/C6H14N2/c7-5-3-1-2-4-6(5)8/h5-6H,1-4,7-8H2
AuxInfo=1/0/N:4,5,3,6,2,1,8,7/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCCCCCNN/rB:s1;s2;s3;s4;s1s5;s1;s2;/rC:1.3365,-1.54,0;2.6732,-2.3217,0;2.6732,-3.8617,0;1.3365,-4.6248,0;0,-3.8617,0;0,-2.3217,0;1.3365,0,0;4.0097,-1.54,0;
",SSJXIUAHEKJCMH-UHFFFAOYNA-N,C6H14N2,114.192,NC1CCCCC1N,20170228.0
DTXRID506092371,117,DTXSID4021137,DTXCID001137,DSSTox_Low,"1,3-Benzenediamine",108-45-2,Single Compound,,NC1=CC(N)=CC=C1,"InChI=1S/C6H8N2/c7-5-2-1-3-6(8)4-5/h1-4H,7-8H2
AuxInfo=1/0/N:6,5,7,3,4,2,8,1/E:(2,3)(5,6)(7,8)/rA:8NCCCCCCN/rB:s1;d2;s3;d4;s5;s2d6;s4;/rC:5.3379,-3.08,0;4.0035,-2.3114,0;2.669,-3.08,0;1.3345,-2.3114,0;1.3345,-.7686,0;2.669,0,0;4.0035,-.7686,0;0,-3.08,0;
",WZCQRUWWHSTZEM-UHFFFAOYSA-N,C6H8N2,108.144,NC1=CC(N)=CC=C1,20170926.0
DTXRID206092372,118,DTXSID4064058,DTXCID3042552,Public_High,"Pyrazine, 2,3-dimethyl-",5910-89-4,Single Compound,SRS/ChemID matched; SRS trust index 3,CC1=C(C)N=CC=N1,"InChI=1S/C6H8N2/c1-5-6(2)8-4-3-7-5/h3-4H,1-2H3
AuxInfo=1/0/N:7,8,4,5,2,1,3,6/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCNCCNCC/rB:d1;s2;d3;s4;s1d5;s2;s1;/rC:1.3337,2.31,0;2.6673,1.54,0;2.6673,0,0;1.3337,-.77,0;;0,1.54,0;4.001,2.31,0;1.3337,3.85,0;
",OXQOBQJCDNLAPO-UHFFFAOYSA-N,C6H8N2,108.144,CC1=C(C)N=CC=N1,20170228.0
DTXRID906092373,119,DTXSID6047652,DTXCID4027652,DSSTox_Low,"2,5-Dimethylpyrazine",123-32-0,Single Compound,,CC1=CN=C(C)C=N1,"InChI=1S/C6H8N2/c1-5-3-8-6(2)4-7-5/h3-4H,1-2H3
AuxInfo=1/0/N:7,8,5,6,3,4,1,2/E:(1,2)(3,4)(5,6)(7,8)/rA:8NNCCCCCC/rB:;d1;s2;d2s3;s1d4;s3;s4;/rC:3.821,0,0;2.3173,-2.6378,0;4.6223,-1.3189,0;1.5222,-1.3189,0;3.821,-2.6378,0;2.3173,0,0;6.163,-1.3189,0;0,-1.3189,0;
",LCZUOKDVTBMCMX-UHFFFAOYSA-N,C6H8N2,108.144,CC1=CN=C(C)C=N1,20170228.0
DTXRID606092374,120,DTXSID70861721,DTXCID60810607,Public_Low,"Piperazine, 2,5-dimethyl-",106-55-8,Single Compound,,CC1CNC(C)CN1,"InChI=1/C6H14N2/c1-5-3-8-6(2)4-7-5/h5-8H,3-4H2,1-2H3
AuxInfo=1/0/N:1,6,3,7,2,5,8,4/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCCNCCCN/rB:s1;s2;s3;s4;s5;s5;s2s7;/rC:1.3337,3.85,0;1.3337,2.31,0;2.6674,1.54,0;2.6674,0,0;1.3337,-.77,0;1.3337,-2.31,0;;0,1.54,0;
",NSMWYRLQHIXVAP-UHFFFAOYNA-N,C6H14N2,114.192,CC1CNC(C)CN1,20170719.0
DTXRID306092375,121,DTXSID70861721,DTXCID60810607,Public_Low,"Piperazine, 2,5-dimethyl-",106-55-8,Single Compound,,CC1CNC(C)CN1,"InChI=1/C6H14N2/c1-5-3-8-6(2)4-7-5/h5-8H,3-4H2,1-2H3
AuxInfo=1/0/N:1,6,3,7,2,5,8,4/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCCNCCCN/rB:s1;s2;s3;s4;s5;s5;s2s7;/rC:1.3337,3.85,0;1.3337,2.31,0;2.6674,1.54,0;2.6674,0,0;1.3337,-.77,0;1.3337,-2.31,0;;0,1.54,0;
",NSMWYRLQHIXVAP-UHFFFAOYNA-N,C6H14N2,114.192,CC1CNC(C)CN1,20170719.0
DTXRID006092376,122,DTXSID40902498,DTXCID501330702,Incomplete,NoName_3002,NOCAS_902498,Single Compound,,CNC1CC1(C)NC,"InChI=1/C6H14N2/c1-6(8-3)4-5(6)7-2/h5,7-8H,4H2,1-3H3
AuxInfo=1/0/N:7,5,8,6,3,2,4,1/rA:8NCCNCCCC/rB:s1;s2;s3;s4;s2s3;s2;s1;/rC:3.2855,-1.5219,0;2.1058,-2.5118,0;1.3358,-3.8455,0;.0021,-4.6155,0;.0021,-6.1555,0;2.8758,-3.8455,0;.9261,-1.5219,0;3.0181,-.0053,0;
",CHGOHVBUSXYCKW-UHFFFAOYNA-N,C6H14N2,114.192,CNC1CC1(C)NC,20180702.0
DTXRID706092377,123,DTXSID70171458,DTXCID3093949,Public_Medium,N-Methyl-3-pyridinamine,18364-47-1,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CNC1=CN=CC=C1,"InChI=1S/C6H8N2/c1-7-6-3-2-4-8-5-6/h2-5,7H,1H3
AuxInfo=1/0/N:7,6,4,8,5,3,1,2/rA:8NNCCCCCC/rB:;s1;s3;s2d3;d4;s1;d2s6;/rC:3.9069,.77,0;6.5744,-2.31,0;5.2407,0,0;6.5744,.77,0;5.2407,-1.54,0;7.9081,0,0;3.9069,2.31,0;7.9081,-1.54,0;
",DBGFNLVRAFYZBI-UHFFFAOYSA-N,C6H8N2,108.144,CNC1=CN=CC=C1,20170228.0
DTXRID406092378,124,DTXSID30902503,DTXCID001330707,Incomplete,NoName_3007,NOCAS_902503,Single Compound,,CNC1C(C)C1NC,"InChI=1/C6H14N2/c1-4-5(7-2)6(4)8-3/h4-8H,1-3H3
AuxInfo=1/0/N:7,5,8,6,3,2,4,1/E:(2,3)(5,6)(7,8)/rA:8NCCNCCCC/rB:s1;s2;s3;s4;s2s3;s6;s1;/rC:4.2057,-4.4123,0;2.872,-3.6423,0;2.102,-2.3087,0;2.102,-.7687,0;.7683,.0013,0;1.332,-3.6423,0;-.0017,-4.4123,0;5.5394,-3.6423,0;
",UQNADEMUCMKKEQ-UHFFFAOYNA-N,C6H14N2,114.192,CNC1C(C)C1NC,20180702.0
DTXRID106092379,125,DTXSID30902503,DTXCID001330707,Incomplete,NoName_3007,NOCAS_902503,Single Compound,,CNC1C(C)C1NC,"InChI=1/C6H14N2/c1-4-5(7-2)6(4)8-3/h4-8H,1-3H3
AuxInfo=1/0/N:7,5,8,6,3,2,4,1/E:(2,3)(5,6)(7,8)/rA:8NCCNCCCC/rB:s1;s2;s3;s4;s2s3;s6;s1;/rC:4.2057,-4.4123,0;2.872,-3.6423,0;2.102,-2.3087,0;2.102,-.7687,0;.7683,.0013,0;1.332,-3.6423,0;-.0017,-4.4123,0;5.5394,-3.6423,0;
",UQNADEMUCMKKEQ-UHFFFAOYNA-N,C6H14N2,114.192,CNC1C(C)C1NC,20180702.0
DTXRID406092380,126,DTXSID9021138,DTXCID401138,DSSTox_Low,"1,4-Benzenediamine",106-50-3,Single Compound,,NC1=CC=C(N)C=C1,"InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2
AuxInfo=1/0/N:3,4,7,6,2,5,1,8/E:(1,2,3,4)(5,6)(7,8)/rA:8NCCCCCCN/rB:s1;d2;s3;d4;s5;s2d6;s5;/rC:0,-1.3368,0;1.54,-1.3368,0;2.31,0,0;3.85,0,0;4.62,-1.3368,0;3.85,-2.6673,0;2.31,-2.6673,0;6.1601,-1.3368,0;
",CBCKQZAAMUWICA-UHFFFAOYSA-N,C6H8N2,108.144,NC1=CC=C(N)C=C1,20170228.0
DTXRID106092381,127,DTXSID5047619,DTXCID3027619,DSSTox_Low,"2,6-Dimethylpyrazine",108-50-9,Single Compound,,CC1=CN=CC(C)=N1,"InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3
AuxInfo=1/0/N:7,8,5,4,3,6,2,1/E:(1,2)(3,4)(5,6)/rA:8NNCCCCCC/rB:;d1;s2;d2s3;s1d4;s3;s6;/rC:2.609,-.1116,0;2.7206,-3.151,0;4.0065,-.8024,0;1.3231,-2.4602,0;4.0065,-2.3486,0;1.3231,-.914,0;5.3137,0,0;0,-.1488,0;
",HJFZAYHYIWGLNL-UHFFFAOYSA-N,C6H8N2,108.144,CC1=CN=CC(C)=N1,20170228.0
DTXRID806092382,128,DTXSID70883302,DTXCID40836042,Public_Low,"Piperazine, 2,6-dimethyl-",108-49-6,Single Compound,,CC1CNCC(C)N1,"InChI=1/C6H14N2/c1-5-3-7-4-6(2)8-5/h5-8H,3-4H2,1-2H3
AuxInfo=1/0/N:7,8,3,5,6,4,2,1/E:(1,2)(3,4)(5,6)/rA:8NNCCCCCC/rB:;s2;s1;s2s4;s1s3;s6;s4;/rC:2.6391,-3.0799,0;2.6391,0,0;1.3275,-.7753,0;3.9826,-2.3152,0;3.9826,-.7753,0;1.3275,-2.3152,0;0,-3.0958,0;5.3101,-3.0958,0;
",IFNWESYYDINUHV-UHFFFAOYNA-N,C6H14N2,114.192,CC1CNCC(C)N1,20170609.0
DTXRID506092383,129,DTXSID0063153,DTXCID9039315,Public_High,4-Pyridinemethanamine,3731-53-1,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC1=CC=NC=C1,"InChI=1S/C6H8N2/c7-5-6-1-3-8-4-2-6/h1-4H,5,7H2
AuxInfo=1/0/N:3,7,2,8,5,4,6,1/E:(1,2)(3,4)/rA:8NCCCCNCC/rB:d1;s2;d3;s4;s5;s4;s1d7;/rC:1.3337,-.77,0;;0,1.54,0;1.3337,2.31,0;1.3337,3.85,0;0,4.62,0;2.6673,1.54,0;2.6673,0,0;
",TXQWFIVRZNOPCK-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CC=NC=C1,20170228.0
DTXRID206092384,130,DTXSID5063152,DTXCID4039314,Public_High,2-Pyridinemethanamine,3731-51-9,Single Compound,SRS/ChemID matched; SRS trust index 3,NCC1=CC=CC=N1,"InChI=1S/C6H8N2/c7-5-6-3-1-2-4-8-6/h1-4H,5,7H2
AuxInfo=1/0/N:3,4,2,5,7,1,8,6/rA:8CCCCCNCN/rB:d1;s2;d3;s4;s1d5;s1;s7;/rC:1.3337,2.31,0;2.6673,1.54,0;2.6673,0,0;1.3337,-.77,0;;0,1.54,0;1.3337,3.85,0;0,4.62,0;
",WOXFMYVTSLAQMO-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CC=CC=N1,20170228.0
DTXRID906092385,131,DTXSID2044424,DTXCID0024424,DSSTox_Low,3-(Aminomethyl)pyridine,3731-52-0,Single Compound,,NCC1=CN=CC=C1,"InChI=1S/C6H8N2/c7-4-6-2-1-3-8-5-6/h1-3,5H,4,7H2
AuxInfo=1/0/N:5,2,8,4,3,1,7,6/rA:8CCCCCNNC/rB:s1;d1;s1;d2;s3;s4;s5d6;/rC:2.6551,-2.2993,0;2.6551,-.7593,0;1.3169,-3.0799,0;3.9933,-3.0799,0;1.3169,0,0;0,-2.2993,0;5.3101,-2.2993,0;0,-.7593,0;
",HDOUGSFASVGDCS-UHFFFAOYSA-N,C6H8N2,108.144,NCC1=CN=CC=C1,20170228.0
DTXRID606092386,132,DTXSID80173827,DTXCID4096318,Public_Medium,"2,4-Dithiopyrimidine",2001-93-6,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,S=C1NC=CC(=S)N1,"InChI=1S/C4H4N2S2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)
AuxInfo=1/1/N:8,7,6,5,4,3,2,1/rA:8SSNNCCCC/rB:;;;d1s3s4;d2s3;s4;s6d7;/rC:3.08,-1.0625,0;8.4147,-1.0625,0;5.7473,-1.0625,0;4.4135,1.2475,0;4.4135,-.2927,0;7.081,-.2927,0;5.7473,2.0175,0;7.081,1.2475,0;
",ZEQIWKHCJWRNTH-UHFFFAOYSA-N,C4H4N2S2,144.21,S=C1CC=NC(=S)N1,20170228.0
DTXRID306092387,133,DTXSID80173827,DTXCID4096318,Public_Medium,"2,4-Dithiopyrimidine",2001-93-6,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,S=C1NC=CC(=S)N1,"InChI=1S/C4H4N2S2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)
AuxInfo=1/1/N:8,7,6,5,4,3,2,1/rA:8SSNNCCCC/rB:;;;d1s3s4;d2s3;s4;s6d7;/rC:3.08,-1.0625,0;8.4147,-1.0625,0;5.7473,-1.0625,0;4.4135,1.2475,0;4.4135,-.2927,0;7.081,-.2927,0;5.7473,2.0175,0;7.081,1.2475,0;
",ZEQIWKHCJWRNTH-UHFFFAOYSA-N,C4H4N2S2,144.21,S=C1CC=NC(=S)N1,20170228.0
