DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID506088742,40,DTXSID9060449,DTXCID4042541,Public_High,"Phenol, 3-bromo-",591-20-8,Single Compound,SRS/ChemID matched; SRS trust index 3,OC1=CC(Br)=CC=C1,"InChI=1S/C6H5BrO/c7-5-2-1-3-6(8)4-5/h1-4,8H
AuxInfo=1/0/N:4,5,3,1,6,2,7,8/rA:8CCCCCCBrO/rB:d1;s2;d3;s4;s1d5;s6;s2;/rC:2.6673,1.54,0;2.6673,0,0;1.3337,-.77,0;;0,1.54,0;1.3337,2.31,0;1.3337,3.85,0;4.001,-.77,0;
",MNOJRWOWILAHAV-UHFFFAOYSA-N,C6H5BrO,173.009,OC1=CC(Br)=CC=C1,20170228
DTXRID206088743,41,DTXSID1021871,DTXCID201871,DSSTox_Low,4-Chlorophenol,106-48-9,Single Compound,,OC1=CC=C(Cl)C=C1,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H
AuxInfo=1/0/N:4,7,3,8,5,2,6,1/E:(1,2)(3,4)/rA:8OCCCCClCC/rB:s1;d2;s3;d4;s5;s5;s2d7;/rC:0,-1.3368,0;1.54,-1.3368,0;2.31,0,0;3.85,0,0;4.62,-1.3368,0;6.1601,-1.3368,0;3.85,-2.6673,0;2.31,-2.6673,0;
",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,C6H5ClO,128.56,OC1=CC=C(Cl)C=C1,20170228
DTXRID906088744,42,DTXSID0052047,DTXCID5030614,DSSTox_High,4-Fluorophenol,371-41-5,Single Compound,,OC1=CC=C(F)C=C1,"InChI=1S/C6H5FO/c7-5-1-3-6(8)4-2-5/h1-4,8H
AuxInfo=1/0/N:4,5,2,3,6,1,8,7/E:(1,2)(3,4)/rA:8CCCCCCOF/rB:s1;d1;d2;s3;s4d5;s1;s6;/rC:3.9967,-.7727,0;3.9967,-2.3127,0;2.6645,0,0;2.6645,-3.0695,0;1.3322,-.7727,0;1.3322,-2.3127,0;5.3289,0,0;0,-3.0695,0;
",RHMPLDJJXGPMEX-UHFFFAOYSA-N,C6H5FO,112.103,OC1=CC=C(F)C=C1,20170228
DTXRID606088745,43,DTXSID4052186,DTXCID4030756,DSSTox_High,4-Iodophenol,540-38-5,Single Compound,,OC1=CC=C(I)C=C1,"InChI=1S/C6H5IO/c7-5-1-3-6(8)4-2-5/h1-4,8H
AuxInfo=1/0/N:2,6,1,5,4,3,8,7/E:(1,2)(3,4)/rA:8CCCCCCOI/rB:s1;d1;d2;s3;s4d5;s3;s4;/rC:2.6598,-3.0853,0;3.9896,-2.3087,0;1.3298,-2.3087,0;3.9896,-.7766,0;1.3298,-.7766,0;2.6598,0,0;0,-3.0694,0;5.3196,0,0;
",VSMDINRNYYEDRN-UHFFFAOYSA-N,C6H5IO,220.009,OC1=CC=C(I)C=C1,20170228
DTXRID306088746,44,DTXSID3051543,DTXCID4030095,DSSTox_High,4-Bromophenol,106-41-2,Single Compound,,OC1=CC=C(Br)C=C1,"InChI=1S/C6H5BrO/c7-5-1-3-6(8)4-2-5/h1-4,8H
AuxInfo=1/0/N:5,6,4,3,7,1,8,2/E:(1,2)(3,4)/rA:8COCCCCCBr/rB:s1;d1;s1;d4;s3;s5d6;s7;/rC:1.327,-1.5503,0;1.327,0,0;2.6541,-2.3316,0;0,-2.3316,0;0,-3.8818,0;2.6541,-3.8818,0;1.327,-4.6508,0;1.327,-6.201,0;
",GZFGOTFRPZRKDS-UHFFFAOYSA-N,C6H5BrO,173.009,OC1=CC=C(Br)C=C1,20170228
DTXRID006088747,45,DTXSID80597600,DTXCID90548360,Public_Low,"Cyclopentane-1,2,3-trione",3613-64-7,Single Compound,,O=C1CCC(=O)C1=O,"InChI=1S/C5H4O3/c6-3-1-2-4(7)5(3)8/h1-2H2
AuxInfo=1/0/N:4,5,6,7,8,1,2,3/E:(1,2)(3,4)(6,7)/rA:8OOOCCCCC/rB:;;;s4;d1s4;d2s5;d3s6s7;/rC:3.08,-.0144,0;8.5012,-.0144,0;5.7906,1.955,0;5.0206,-1.955,0;6.5606,-1.955,0;4.5448,-.4904,0;7.0364,-.4904,0;5.7906,.415,0;
",IONFSDQYBFORDJ-UHFFFAOYSA-N,C5H4O3,112.084,O=C1CCC(=O)C1=O,20170228
DTXRID706088748,46,DTXSID20900972,DTXCID60223591,Incomplete,NoName_18,NOCAS_900972,Single Compound,,OC1C(=O)CCC1=O,"InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h5,8H,1-2H2
AuxInfo=1/0/N:7,8,5,2,3,6,1,4/E:(1,2)(3,4)(6,7)/rA:8OCCOCOCC/rB:d1;s2;s3;s3;d5;s5;s2s7;/rC:5.4218,-1.9692,0;3.9573,-2.4451,0;2.7114,-1.5399,0;2.7114,.0001,0;1.4655,-2.4451,0;.0009,-1.9692,0;1.9414,-3.9098,0;3.4814,-3.9098,0;
",ROLYPZBJJHHNIT-UHFFFAOYSA-N,C5H6O3,114.1,OC1C(=O)CCC1=O,20180702
DTXRID406088749,47,DTXSID40166432,DTXCID4088923,Public_Medium,"1,2,4-Cyclopentanetrione",15849-14-6,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,O=C1CC(=O)C(=O)C1,"InChI=1S/C5H4O3/c6-3-1-4(7)5(8)2-3/h1-2H2
AuxInfo=1/0/N:4,5,6,7,8,1,2,3/E:(1,2)(4,5)(7,8)/rA:8OOOCCCCC/rB:;;;;d1s4s5;d2s4;d3s5s7;/rC:7.4657,-2.5779,0;3.08,.6085,0;5.7906,2.5779,0;5.0206,-1.3319,0;7.0364,.1325,0;6.5606,-1.3319,0;4.5448,.1325,0;5.7906,1.0379,0;
",PLIKDTHMOISVIW-UHFFFAOYSA-N,C5H4O3,112.084,O=C1CC(=O)C(=O)C1,20170228
DTXRID706088750,48,DTXSID6041420,DTXCID4021420,DSSTox_Low,2-Furancarboxylic acid,88-14-2,Single Compound,,OC(=O)C1=CC=CO1,"InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)
AuxInfo=1/1/N:7,4,6,1,2,5,8,3/E:(6,7)/rA:8CCOCOCCO/rB:s1;s1;d1;d2;s3;s4d6;s2;/rC:2.5116,-2.0258,0;3.9431,-1.5038,0;1.2455,-1.168,0;2.0258,-3.5296,0;4.2377,0,0;0,-2.0258,0;.4858,-3.5296,0;5.1679,-2.4496,0;
",SMNDYUVBFMFKNZ-UHFFFAOYSA-N,C5H4O3,112.084,OC(=O)C1=CC=CO1,20180814
DTXRID406088751,50,DTXSID60449476,DTXCID90400297,Public_Low,1-Hydroxycyclobutanecarboxylic acid,41248-13-9,Single Compound,,OC(=O)C1(O)CCC1,"InChI=1S/C5H8O3/c6-4(7)5(8)2-1-3-5/h8H,1-3H2,(H,6,7)
AuxInfo=1/1/N:7,5,6,8,4,2,3,1/E:(2,3)(6,7)/rA:8OOOCCCCC/rB:;;s1;s4;s4;s5s6;s2d3s4;/rC:4.62,1.3013,0;6.93,1.095,0;6.93,-1.5723,0;4.62,-.2387,0;4.62,-1.7787,0;3.08,-.2387,0;3.08,-1.7787,0;6.16,-.2387,0;
",XCBNHDSVRQZWLH-UHFFFAOYSA-N,C5H8O3,116.116,OC(=O)C1(O)CCC1,20170228
DTXRID106088752,52,DTXSID50197611,DTXCID10120102,Public_Medium,3-Furoic acid,488-93-7,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,OC(=O)C1=COC=C1,"InChI=1S/C5H4O3/c6-5(7)4-1-2-8-3-4/h1-3H,(H,6,7)
AuxInfo=1/1/N:5,7,6,4,8,2,3,1/E:(6,7)/rA:8OOOCCCCC/rB:;;;s4;s1d4;s1d5;s2d3s4;/rC:5.1837,-2.8174,0;5.7473,1.8626,0;3.08,1.8626,0;4.4137,-.4474,0;3.1677,-1.3528,0;5.6595,-1.3528,0;3.6437,-2.8174,0;4.4137,1.0926,0;
",IHCCAYCGZOLTEU-UHFFFAOYSA-N,C5H4O3,112.084,OC(=O)C1=COC=C1,20170228
DTXRID806088753,53,DTXSID60900971,DTXCID101329399,DSSTox_Low,2-methoxycyclopropanecarboxylic acid,53381-04-7,Mixture of Stereoisomers,,COC1CC1C(O)=O,"InChI=1/C5H8O3/c1-8-4-2-3(4)5(6)7/h3-4H,2H2,1H3,(H,6,7)
AuxInfo=1/1/N:7,8,4,5,2,1,3,6/E:(6,7)/rA:8OCOCCOCC/rB:d1;s2;s2;s4;s5;s6;s4s5;/rC:4.4383,-.5791,0;3.1046,-1.3491,0;1.7709,-.5791,0;3.1046,-2.8891,0;2.3346,-4.2228,0;1.001,-4.9928,0;1.0009,-6.5327,0;3.8746,-4.2228,0;
",LAWCUGGFTNCCKX-UHFFFAOYNA-N,C5H8O3,116.116,COC1CC1C(O)=O,20180730
DTXRID506088754,54,DTXSID60900971,DTXCID101329399,DSSTox_Low,2-methoxycyclopropanecarboxylic acid,53381-04-7,Mixture of Stereoisomers,,COC1CC1C(O)=O,"InChI=1/C5H8O3/c1-8-4-2-3(4)5(6)7/h3-4H,2H2,1H3,(H,6,7)
AuxInfo=1/1/N:7,8,4,5,2,1,3,6/E:(6,7)/rA:8OCOCCOCC/rB:d1;s2;s2;s4;s5;s6;s4s5;/rC:4.4383,-.5791,0;3.1046,-1.3491,0;1.7709,-.5791,0;3.1046,-2.8891,0;2.3346,-4.2228,0;1.001,-4.9928,0;1.0009,-6.5327,0;3.8746,-4.2228,0;
",LAWCUGGFTNCCKX-UHFFFAOYNA-N,C5H8O3,116.116,COC1CC1C(O)=O,20180730
DTXRID206088755,55,DTXSID20900972,DTXCID60223591,Incomplete,NoName_18,NOCAS_900972,Single Compound,,OC1C(=O)CCC1=O,"InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h5,8H,1-2H2
AuxInfo=1/0/N:7,8,5,2,3,6,1,4/E:(1,2)(3,4)(6,7)/rA:8OCCOCOCC/rB:d1;s2;s3;s3;d5;s5;s2s7;/rC:5.4218,-1.9692,0;3.9573,-2.4451,0;2.7114,-1.5399,0;2.7114,.0001,0;1.4655,-2.4451,0;.0009,-1.9692,0;1.9414,-3.9098,0;3.4814,-3.9098,0;
",ROLYPZBJJHHNIT-UHFFFAOYSA-N,C5H6O3,114.1,OC1C(=O)CCC1=O,20180702
DTXRID906088756,56,DTXSID80900973,DTXCID70824391,Incomplete,NoName_19,NOCAS_900973,Single Compound,,ClC1C(=O)COC1=O,"InChI=1/C4H3ClO3/c5-3-2(6)1-8-4(3)7/h3H,1H2
AuxInfo=1/0/N:6,7,2,3,1,8,4,5/rA:8ClCCOOCCO/rB:s1;s2;d3;s3;s5;s2s6;d7;/rC:3.9575,-1.9702,0;2.4929,-2.4461,0;1.247,-1.5409,0;1.247,-.0009,0;.0011,-2.4461,0;.477,-3.9107,0;2.017,-3.9107,0;2.9222,-5.1566,0;
",DJEJYZZJYYNADA-UHFFFAOYNA-N,C4H3ClO3,134.52,ClC1C(=O)COC1=O,20180702
DTXRID606088757,57,DTXSID40900974,DTXCID901329400,Incomplete,NoName_20,NOCAS_900974,Single Compound,,IC1C(=O)COC1=O,"InChI=1/C4H3IO3/c5-3-2(6)1-8-4(3)7/h3H,1H2
AuxInfo=1/0/N:6,7,2,3,1,8,4,5/rA:8ICCOOCCO/rB:s1;s2;d3;s3;s5;s2s6;d7;/rC:3.9575,-1.9702,0;2.4929,-2.4461,0;1.247,-1.5409,0;1.247,-.0009,0;.0011,-2.4461,0;.477,-3.9107,0;2.017,-3.9107,0;2.9222,-5.1566,0;
",PYWNZDJGHRWMJR-UHFFFAOYNA-N,C4H3IO3,225.969,IC1C(=O)COC1=O,20180702
DTXRID306088758,58,DTXSID00900975,DTXCID201316078,Incomplete,NoName_21,NOCAS_900975,Single Compound,,BrC1C(=O)COC1=O,"InChI=1/C4H3BrO3/c5-3-2(6)1-8-4(3)7/h3H,1H2
AuxInfo=1/0/N:6,7,2,3,1,8,4,5/rA:8BrCCOOCCO/rB:s1;s2;d3;s3;s5;s2s6;d7;/rC:3.9575,-1.9702,0;2.4929,-2.4461,0;1.247,-1.5409,0;1.247,-.0009,0;.0011,-2.4461,0;.477,-3.9107,0;2.017,-3.9107,0;2.9222,-5.1566,0;
",NQUQLVPYLYIBBR-UHFFFAOYNA-N,C4H3BrO3,178.969,BrC1C(=O)COC1=O,20180702
DTXRID006088759,59,DTXSID00281998,DTXCID80233152,Public_Low,"3,5-Dimethyl-4H-1,2,4-triazol-4-amine",3530-15-2,Single Compound,,CC1=NN=C(C)N1N,"InChI=1S/C4H8N4/c1-3-6-7-4(2)8(3)5/h5H2,1-2H3
AuxInfo=1/0/N:7,8,5,6,4,2,3,1/E:(1,2)(3,4)(6,7)/rA:8NNNNCCCC/rB:;s2;s1;s1d2;s1d3;s5;s6;/rC:5.7906,.1762,0;5.0206,-2.1935,0;6.5606,-2.1935,0;5.7906,1.7162,0;4.5448,-.7291,0;7.0364,-.7291,0;3.08,-.2529,0;8.5012,-.2529,0;
",MIIKMZAVLKMOFM-UHFFFAOYSA-N,C4H8N4,112.136,CC1=NN=C(C)N1N,20170228
DTXRID306088760,60,DTXSID20279034,DTXCID70230190,Public_Low,5-propyl-2h-tetrazole,14389-13-0,Single Compound,,CCCC1=NNN=N1,"InChI=1S/C4H8N4/c1-2-3-4-5-7-8-6-4/h2-3H2,1H3,(H,5,6,7,8)
AuxInfo=1/1/N:8,6,5,7,1,2,3,4/E:(5,6)(7,8)/rA:8NNNNCCCC/rB:;s1;d2s3;;s5;d1s2s5;s6;/rC:5.572,-1.7517,0;3.556,-.2871,0;4.3262,-2.657,0;3.0802,-1.7517,0;6.0013,.9589,0;5.3751,2.3658,0;5.0962,-.2871,0;6.2802,3.6118,0;
",JAHCQVVOKAFXQU-UHFFFAOYSA-N,C4H8N4,112.136,CCCC1=NNN=N1,20170228
DTXRID006088761,61,DTXSID80279035,DTXCID30230191,Public_Low,"5-(propan-2-yl)-1H-1,2,3,4-tetrazole",6280-28-0,Single Compound,,CC(C)C1=NNN=N1,"InChI=1S/C4H8N4/c1-3(2)4-5-7-8-6-4/h3H,1-2H3,(H,5,6,7,8)
AuxInfo=1/1/N:7,8,5,6,1,2,3,4/E:(1,2)(5,6)(7,8)/rA:8NNNNCCCC/rB:;s1;d2s3;;d1s2s5;s5;s5;/rC:5.572,-1.1288,0;3.556,.3358,0;4.3262,-2.0339,0;3.0802,-1.1288,0;6.0013,1.582,0;5.0962,.3358,0;5.3751,2.9889,0;7.5331,1.4209,0;
",RFFXUEDBNNOGDO-UHFFFAOYSA-N,C4H8N4,112.136,CC(C)C1=NNN=N1,20170228
DTXRID706088762,63,DTXSID40160233,DTXCID1082724,Public_Medium,"4,5-Diaminopyrimidine",13754-19-3,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=CN=CN=C1N,"InChI=1S/C4H6N4/c5-3-1-7-2-8-4(3)6/h1-2H,5H2,(H2,6,7,8)
AuxInfo=1/1/N:7,8,5,6,2,3,4,1/rA:8NNNNCCCC/rB:;;;s2;d1s3s5;s4d5;s1d4;/rC:7.9081,-.2387,0;3.9069,.5313,0;6.5744,2.0713,0;6.5744,-2.5487,0;5.2407,-.2387,0;6.5744,.5313,0;5.2407,-1.7787,0;7.9081,-1.7787,0;
",PPAULTVPKLVLII-UHFFFAOYSA-N,C4H6N4,110.12,NC1=CN=CN=C1N,20170228
DTXRID406088763,65,DTXSID30361434,DTXCID50312483,Public_Low,"4-amino-5-methyl-4H-1,2,4-triazole-3-thiol",20939-15-5,Single Compound,,CC1=NNC(=S)N1N,"InChI=1S/C3H6N4S/c1-2-5-6-3(8)7(2)4/h4H2,1H3,(H,6,8)
AuxInfo=1/1/N:8,6,7,5,4,3,2,1/rA:8SNNNNCCC/rB:;;s3;s2;s2d4;d1s2s3;s6;/rC:3.08,.1331,0;5.7906,.5624,0;5.0206,-1.8073,0;6.5606,-1.8073,0;5.7906,2.1024,0;7.0364,-.3427,0;4.5448,-.3427,0;8.5012,.1331,0;
",KBKNKJFPVHUXCW-UHFFFAOYSA-N,C3H6N4S,130.17,CC1N=NC(=S)N1N,20170228
DTXRID106088764,116,DTXSID60900976,DTXCID40205890,Incomplete,NoName_22,NOCAS_900976,Single Compound,,C[N+]1=C(N)C=CC=C1,"InChI=1S/C6H8N2/c1-8-5-3-2-4-6(8)7/h2-5,7H,1H3/p+1
AuxInfo=1/5/N:8,5,6,4,7,2,3,1/rA:8N+CNCCCCC/rB:d1;s2;s2;d4;s5;s1d6;s1;/rC:2.6692,-2.3118,0;1.3355,-1.5418,0;1.3355,-.0018,0;.0018,-2.3118,0;.0018,-3.8518,0;1.3355,-4.6217,0;2.6692,-3.8518,0;4.0029,-1.5418,0;
",SSDQZFNBHWFLIZ-UHFFFAOYSA-O,C6H9N2,109.151,C[N+]1=C(N)C=CC=C1,20180702
DTXRID806088765,138,DTXSID20900977,DTXCID601329401,Incomplete,NoName_23,NOCAS_900977,Single Compound,,CN1C=CN=C1CS,"InChI=1S/C5H8N2S/c1-7-3-2-6-5(7)4-8/h2-3,8H,4H2,1H3
AuxInfo=1/0/N:8,5,6,2,3,4,7,1/rA:8SCCNCCNC/rB:s1;s2;d3;s4;d5;s3s6;s7;/rC:.0012,-.462,0;.3214,-1.9683,0;1.786,-2.4442,0;2.2619,-3.9089,0;3.802,-3.9089,0;4.2779,-2.4442,0;3.0319,-1.539,0;3.0319,.001,0;
",UVWSKIZHAMYEAZ-UHFFFAOYSA-N,C5H8N2S,128.19,CN1C=CN=C1CS,20180702
DTXRID506088766,144,DTXSID40871438,DTXCID70819106,Incomplete,1H-Pyrazole-5-carboxylic acid,NOCAS_871438,Single Compound,,OC(=O)C1=CC=NN1,"InChI=1S/C4H4N2O2/c7-4(8)3-1-2-5-6-3/h1-2H,(H,5,6)(H,7,8)
AuxInfo=1/1/N:5,6,4,2,7,8,1,3/E:(7,8)/rA:8OCOCCCNN/rB:s1;d2;s2;d4;s5;d6;s4s7;/rC:-.2739,4.39,0;1.0598,3.62,0;2.3935,4.39,0;1.0598,2.08,0;2.3057,1.1748,0;1.8298,-.2898,0;.2898,-.2898,0;-.1861,1.1748,0;
",KOPFEFZSAMLEHK-UHFFFAOYSA-N,C4H4N2O2,112.088,OC(=O)C1=CC=NN1,20170719
DTXRID206088767,146,DTXSID90210595,DTXCID20133086,Public_Medium,1-Methylhydantoin,616-04-6,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CN1CC(=O)NC1=O,"InChI=1S/C4H6N2O2/c1-6-2-3(7)5-4(6)8/h2H2,1H3,(H,5,7,8)
AuxInfo=1/1/N:8,5,6,7,4,3,1,2/rA:8OONNCCCC/rB:;;;s3;d1s4s5;d2s3s4;s3;/rC:3.0802,-.9012,0;8.5015,-.9012,0;6.561,1.0394,0;5.791,-1.3306,0;5.0208,1.0394,0;4.545,-.4252,0;7.0368,-.4252,0;7.4663,2.2854,0;
",RHYBFKMFHLPQPH-UHFFFAOYSA-N,C4H6N2O2,114.104,CN1CC(=O)NC1=O,20170228
DTXRID906088768,148,DTXSID9020792,DTXCID10792,DSSTox_Low,Maleic hydrazide,123-33-1,Single Compound,,O=C1NNC(=O)C=C1,"InChI=1S/C4H4N2O2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)
AuxInfo=1/1/N:3,4,2,5,8,7,1,6/E:(1,2)(3,4)(5,6)(7,8)/gE:(1,2)/rA:8OCCCCONN/rB:d1;s2;d3;s4;d5;s5;s2s7;/rC:0,-1.3367,0;1.5399,-1.3367,0;2.3098,0,0;3.8497,0,0;4.6197,-1.3367,0;6.1597,-1.3367,0;3.8497,-2.6671,0;2.3098,-2.6671,0;
",BGRDGMRNKXEXQD-UHFFFAOYSA-N,C4H4N2O2,112.088,O=C1NNC(=O)C=C1,20170228
DTXRID606088769,149,DTXSID6025434,DTXCID805434,DSSTox_Low,6-Hydroxy-4(1H)-pyrimidinone,1193-24-4,Single Compound,,OC1=CC(O)=NC=N1,"InChI=1S/C4H4N2O2/c7-3-1-4(8)6-2-5-3/h1-2H,(H2,5,6,7,8)
AuxInfo=1/1/N:6,2,4,7,3,1,5,8/E:(3,4)(5,6)(7,8)/rA:8NCNCOCCO/rB:d1;s2;d3;s4;s4;s1d6;s7;/rC:1.3345,-.7686,0;2.669,0,0;4.0035,-.7686,0;4.0035,-2.3114,0;5.3379,-3.08,0;2.669,-3.08,0;1.3345,-2.3114,0;0,-3.08,0;
",DUFGYCAXVIUXIP-UHFFFAOYSA-N,C4H4N2O2,112.088,OC1=CC(O)=NC=N1,20170228
DTXRID906088770,150,DTXSID30207929,DTXCID30130420,Public_Medium,"1H-Pyrrole, 2-nitro- (9CI)",5919-26-6,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,[O-][N+](=O)C1=CC=CN1,"InChI=1S/C4H4N2O2/c7-6(8)4-2-1-3-5-4/h1-3,5H
AuxInfo=1/0/N:8,6,7,5,3,4,1,2/E:(7,8)/CRV:6.5/rA:8O-ONN+CCCC/rB:;;s1d2;s3s4;d5;s3;s6d7;/rC:8.1812,.8135,0;7.3571,-1.7235,0;4.3262,-.6464,0;7.0368,-.2171,0;5.572,.2589,0;5.0962,1.7235,0;3.0802,.2589,0;3.556,1.7235,0;
",FTBBGQKRYUTLMP-UHFFFAOYSA-N,C4H4N2O2,112.088,[O-][N+](=O)C1=CC=CN1,20170228
DTXRID606088771,152,DTXSID9020792,DTXCID10792,DSSTox_Low,Maleic hydrazide,123-33-1,Single Compound,,O=C1NNC(=O)C=C1,"InChI=1S/C4H4N2O2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)
AuxInfo=1/1/N:3,4,2,5,8,7,1,6/E:(1,2)(3,4)(5,6)(7,8)/gE:(1,2)/rA:8OCCCCONN/rB:d1;s2;d3;s4;d5;s5;s2s7;/rC:0,-1.3367,0;1.5399,-1.3367,0;2.3098,0,0;3.8497,0,0;4.6197,-1.3367,0;6.1597,-1.3367,0;3.8497,-2.6671,0;2.3098,-2.6671,0;
",BGRDGMRNKXEXQD-UHFFFAOYSA-N,C4H4N2O2,112.088,O=C1NNC(=O)C=C1,20170228
DTXRID306088772,153,DTXSID80900978,DTXCID40981344,Incomplete,NoName_24,NOCAS_900978,Single Compound,,NC1CC(=O)NC1=O,"InChI=1/C4H6N2O2/c5-2-1-3(7)6-4(2)8/h2H,1,5H2,(H,6,7,8)
AuxInfo=1/1/N:3,2,4,7,1,6,5,8/rA:8NCCCONCO/rB:s1;s2;s3;d4;s4;s2s6;d7;/rC:3.3511,-5.1555,0;2.4459,-3.9098,0;2.9218,-2.4451,0;1.6759,-1.5399,0;1.6759,.0001,0;.43,-2.4451,0;.9059,-3.9098,0;.0007,-5.1555,0;
",YDNMHDRXNOHCJH-UHFFFAOYNA-N,C4H6N2O2,114.104,NC1CC(=O)NC1=O,20180702
DTXRID006088773,154,DTXSID50329157,DTXCID50280259,Public_Low,5-Hydroxypyrimidin-4(3H)-one,15837-41-9,Single Compound,,OC1=CN=CNC1=O,"InChI=1S/C4H4N2O2/c7-3-1-5-2-6-4(3)8/h1-2,7H,(H,5,6,8)
AuxInfo=1/1/N:7,8,5,6,4,3,1,2/rA:8OONNCCCC/rB:;;;s1;d2s3s5;s4d5;s3d4;/rC:3.08,1.54,0;3.08,-1.54,0;5.7475,-1.54,0;7.0812,.77,0;4.4137,.77,0;4.4137,-.77,0;5.7475,1.54,0;7.0812,-.77,0;
",URCOLWAKIPNTEM-UHFFFAOYSA-N,C4H4N2O2,112.088,O=C1CN=CNC1=O,20170228
DTXRID706088774,156,DTXSID20318735,DTXCID60269858,Public_Low,1-(1H-pyrazol-3-yl)ethanone,20583-33-9,Single Compound,,CC(=O)C1=CC=NN1,"InChI=1S/C5H6N2O/c1-4(8)5-2-3-6-7-5/h2-3H,1H3,(H,6,7)
AuxInfo=1/1/N:7,6,8,5,4,3,2,1/rA:8ONNCCCCC/rB:;s2;s2;d1s4;d4;s5;d3s6;/rC:7.3565,-1.7235,0;4.3258,-.6464,0;3.08,.2589,0;5.5718,.2589,0;7.0364,-.2171,0;5.0958,1.7235,0;8.1809,.8135,0;3.5558,1.7235,0;
",BHTZCIGVYSJBQB-UHFFFAOYSA-N,C5H6N2O,110.116,CC(=O)C1=CC=NN1,20170228
DTXRID406088775,157,DTXSID50168588,DTXCID4091079,Public_Medium,2-Amino-3-hydroxypyridine,16867-03-1,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=C(O)C=CC=N1,"InChI=1S/C5H6N2O/c6-5-4(8)2-1-3-7-5/h1-3,8H,(H2,6,7)
AuxInfo=1/1/N:7,6,8,4,5,3,2,1/rA:8ONNCCCCC/rB:;;s1;s2s3d4;s4;d6;d2s7;/rC:3.9069,1.54,0;6.5744,-1.54,0;3.9069,-1.54,0;5.2407,.77,0;5.2407,-.77,0;6.5744,1.54,0;7.9081,.77,0;7.9081,-.77,0;
",BMTSZVZQNMNPCT-UHFFFAOYSA-N,C5H6N2O,110.116,NC1=C(O)C=CC=N1,20170228
DTXRID106088776,159,DTXSID00226268,DTXCID00148759,Public_Medium,Prolinamide,7531-52-4,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC(=O)[C@@H]1CCCN1,"InChI=1S/C5H10N2O/c6-5(8)4-2-1-3-7-4/h4,7H,1-3H2,(H2,6,8)/t4-/m0/s1
AuxInfo=1/1/N:6,5,7,4,8,3,2,1/it:im/rA:8ONNC.oCCCC/rB:;;s2;s4;s5;s2s6;d1s3P4;/rC:7.3565,-1.7354,0;4.3258,-.6584,0;8.1809,.8014,0;5.5716,.2468,0;5.0958,1.7115,0;3.5558,1.7115,0;3.08,.2468,0;7.0364,-.229,0;
",VLJNHYLEOZPXFW-BYPYZUCNSA-N,C5H10N2O,114.148,OC(=N)C1CCCN1,20170228
DTXRID806088777,171,DTXSID40900979,DTXCID301329402,Incomplete,NoName_25,NOCAS_900979,Single Compound,,C[N+]1=NC=CC(O)=C1,"InChI=1S/C5H6N2O/c1-7-4-5(8)2-3-6-7/h2-4H,1H3/p+1
AuxInfo=1/1/N:5,8,7,3,2,6,4,1/CRV:7+1,8-1/rA:8OCCN+CNCC/rB:s1;d2;s3;s4;d4;s6;s2d7;/rC:4.0029,-4.6223,0;2.6692,-3.8524,0;2.6692,-2.3123,0;1.3355,-1.5423,0;1.3355,-.0023,0;.0018,-2.3123,0;.0018,-3.8524,0;1.3355,-4.6223,0;
",LYRQZIKBKCAHTC-UHFFFAOYSA-O,C5H7N2O,111.123,C[N+]1=NC=CC(O)=C1,20180702
DTXRID506088778,172,DTXSID50900980,DTXCID001329403,Incomplete,NoName_26,NOCAS_900980,Single Compound,,N[N+]1=C(O)C=CC=C1,"InChI=1S/C5H6N2O/c6-7-4-2-1-3-5(7)8/h1-4H,6H2/p+1
AuxInfo=1/5/N:7,6,8,5,2,4,3,1/rA:8OCN+NCCCC/rB:s1;d2;s3;s3;d5;s6;s2d7;/rC:4.0029,-1.5418,0;2.6692,-2.3118,0;1.3355,-1.5418,0;1.3355,-.0018,0;.0018,-2.3118,0;.0018,-3.8518,0;1.3355,-4.6217,0;2.6692,-3.8518,0;
",JADBQNNRRQRIFM-UHFFFAOYSA-O,C5H7N2O,111.123,N[N+]1=C(O)C=CC=C1,20180702
